eventcategory,isfirstactivity,apppackagename,appversion,devicetype,devicemanufacturer,osversion,canonicaldeviceuuid,sourcetype,channel,params_campaign,params_medium,params_term,inappeventcategory,inappeventlabel,eventdatetime,rowuuid,isfirstgoalactivity,event_rank
launch,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,5320CBC4-B2AF-4903-A465-F62333B95F29,viral,WEB,,,,,,2018-09-28T14:00:01+09:00,8cc8681e-0d44-439e-89af-a90f5b483942,False,False
background,,com.kmong.kmong,3.3.5,SM-J730K,samsung,Android7.0,0d696c98-59b9-4fa2-85e6-49119601bb15,,,,,,,,2018-09-28T14:00:01+09:00,67e3dd45-5344-4b63-a2e4-16443c60a421,,True
goal,False,com.kmong.kmong,3.3.5,LM-X410L,LGE,Android8.1.0,1b27733c-5f64-44b2-9a0f-25d86fe76232,unattributed,unattributed,,,,seller_selling_history.view,,2018-09-28T14:00:02+09:00,38a30b26-33eb-4802-a0f1-f385a08d60f6,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,893CE90A-A3FF-4B32-AA6B-5C286538A40F,unattributed,unattributed,,,,gig_detail.view,706.0,2018-09-28T14:00:02+09:00,92a6710a-c687-419c-996f-07563649b313,False,True
goal,False,com.kmong.kmong,3.3.5,LG-F800S,LGE,Android8.0.0,5e4c44f5-c932-4b5b-af1e-aa451b5f63bd,unattributed,unattributed,,,,bookmarks_gig.view,,2018-09-28T14:00:02+09:00,bcf44b1e-131a-467c-bbf6-99e403492681,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,5320CBC4-B2AF-4903-A465-F62333B95F29,viral,WEB,,,,home.view,,2018-09-28T14:00:02+09:00,30931420-c629-4169-93e8-5e6806f648ff,False,True
background,,com.kmong.kmong,3.3.5,SM-G950N,samsung,Android8.0.0,8d2480fa-c099-43e2-8c04-1b3cb23a90af,,,,,,,,2018-09-28T14:00:03+09:00,13866fa9-c348-4afd-b963-a3dde7dc2616,,True
background,,com.kmong.kmong,3.3.5,SM-N920L,samsung,Android7.0,2bef89de-061d-4499-a58e-74d9af797169,,,,,,,,2018-09-28T14:00:03+09:00,9c8eaffe-44f9-4954-a40d-a06763f17a44,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,4EF6E12E-B0F1-4F66-AE68-7A550B68A12B,unattributed,unattributed,,,,inbox_detail.view,,2018-09-28T14:00:04+09:00,bcc91d40-49a1-45f9-82b6-9b4dca64638e,False,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,5320CBC4-B2AF-4903-A465-F62333B95F29,viral,WEB,,,,inbox.view,,2018-09-28T14:00:04+09:00,0bc09ef6-66ca-49c8-b118-9ce66e3c12b1,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G950W,samsung,Android8.0.0,67236ed3-bc51-4551-b928-34a043c90a21,unattributed,unattributed,,,,gig_detail.view,107.0,2018-09-28T14:00:05+09:00,d130576a-2372-483b-9d32-3c605cba25ff,False,True
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,7A765239-2731-4ECB-9382-8ADE174BE44B,,,,,,,,2018-09-28T14:00:06+09:00,a7af5d86-fc7c-4f0f-9fdd-91571a40172e,,True
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.1,0D63D744-06A8-42FA-B509-0ED717ED5468,,,,,,,,2018-09-28T14:00:06+09:00,9daa6ed3-f413-4ce9-90d6-cb96711697a0,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,7A765239-2731-4ECB-9382-8ADE174BE44B,unattributed,unattributed,,,,inbox.view,,2018-09-28T14:00:06+09:00,6aa6bc39-2eba-4072-a429-8067820db96e,False,True
goal,False,com.kmong.kmong,3.3.2,SM-A530N,samsung,Android7.1.1,dbed6194-a3f5-441a-8fd9-d921f0a13dce,app-market,google-play,,organic,,menu.view,,2018-09-28T14:00:06+09:00,c9bdf7c5-d310-4127-aecb-d6b33df362d7,False,True
launch,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,4a0629b3-c50a-478d-852b-2af3456d220c,viral,WEB,,,,,,2018-09-28T14:00:06+09:00,b025e92b-899b-45a3-9160-a4d386aff9a2,False,False
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,7A765239-2731-4ECB-9382-8ADE174BE44B,unattributed,unattributed,,,,inbox_detail.view,,2018-09-28T14:00:07+09:00,3bc8d019-c530-4ce3-a200-c5a3d96e0d2b,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,4EF6E12E-B0F1-4F66-AE68-7A550B68A12B,,,,,,,,2018-09-28T14:00:07+09:00,9a62b544-871a-47a4-bf07-c8c8dbb695e6,,True
background,,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android7.1.1,518417d6-17ab-4126-a8c3-1af5dbd8eb7b,,,,,,,,2018-09-28T14:00:08+09:00,e314ad7f-de4a-4d4a-beaf-7a54d08104ed,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,605AE789-4E42-462E-8751-763E05C57390,unattributed,unattributed,,,,menu.view,,2018-09-28T14:00:08+09:00,c60255b1-4761-4757-8a94-e34f7a60a9e7,False,True
