eventcategory,isfirstactivity,apppackagename,appversion,devicetype,devicemanufacturer,osversion,canonicaldeviceuuid,sourcetype,channel,params_campaign,params_medium,params_term,inappeventcategory,inappeventlabel,eventdatetime,rowuuid,isfirstgoalactivity,event_rank
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,371D7104-692B-47E5-A462-238005FA8F47,,,,,,,,2018-09-28T19:00:00+09:00,eb420669-2d49-42b3-9747-abe34eb18fc4,,True
goal,True,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,a9b71650-b330-4db1-999e-4a4c0684058f,viral,WEB,,,,gig_detail.view,101.0,2018-09-28T19:00:00+09:00,8691ba90-9a48-4154-9b61-ba51ed47e050,False,True
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,3886769C-8073-454B-B531-72E2F6447D13,,,,,,,,2018-09-28T19:00:00+09:00,d71fe281-5987-4c1d-992b-9a277a71dc82,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,9B586F04-E1F3-4897-A631-9CAA7D1C06D4,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-28T19:00:00+09:00,bab7baf3-6680-421b-8e38-85248ec8dfac,False,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,BE28A557-EBF2-4FA5-8044-C26C5058B731,,,,,,,,2018-09-28T19:00:00+09:00,b30f9db8-a495-463c-8d83-d0b2606986db,,True
goal,True,com.kmong.kmong,3.3.5,SM-A720S,samsung,Android8.0.0,94b902a3-fe2f-4f94-b128-2fb493434b5d,viral,WEB,,,,search.view,,2018-09-28T19:00:01+09:00,f686f382-001f-4665-808c-23dc476e766f,True,True
background,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,B30FF2B2-8879-4C43-9C60-FD406F13184D,,,,,,,,2018-09-28T19:00:01+09:00,2e048620-f9f2-4679-8d2e-64308697df55,,True
goal,True,com.kmong.kmong,3.3.5,Nexus 7,asus,Android6.0.1,a8f690ce-fa29-43a3-a2e7-8ec847e208e8,unattributed,unattributed,,,,gig_detail.view,715.0,2018-09-28T19:00:02+09:00,532ae250-517e-46a6-a2c1-1c64c8e64c9a,False,True
launch,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.4.1,CEF16814-0DE8-4F79-93B3-AA7F3939BE60,unattributed,unattributed,,,,,,2018-09-28T19:00:03+09:00,abe92182-3aac-48d7-b419-e20fe19878cd,False,False
foreground,,com.kmong.iOS,4.0.3,iPhone,Apple,iOS11.4.1,BC723F19-B700-468D-8E8B-7575A802BB4E,,,,,,,,2018-09-28T19:00:03+09:00,7e268432-2437-40a1-8090-a418b90b54ea,,True
goal,False,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,086e85e5-2f7e-4a29-943c-bb9ce8e53697,unattributed,unattributed,,,,inbox_detail.view,,2018-09-28T19:00:03+09:00,94a48ae5-ed09-4dc9-b5e1-ac253b16f5b1,False,True
goal,False,com.kmong.kmong,3.3.5,SM-A720S,samsung,Android8.0.0,94b902a3-fe2f-4f94-b128-2fb493434b5d,viral,WEB,,,,home.view,,2018-09-28T19:00:03+09:00,37e2964c-e3fa-427e-a237-3bba36f26c27,False,True
install,True,com.kmong.kmong,3.3.5,SM-N920S,samsung,Android6.0.1,9e0ae25f-4310-45f9-a68f-23f3500915cd,paid,google.adwords,1431863900,,,,,2018-09-28T19:00:03+09:00,f51a6a8d-15ec-4317-8880-f9d26e17b1d4,False,True
goal,False,com.kmong.kmong,3.3.5,SM-G955N,samsung,Android8.0.0,9b99645f-f3ca-41dd-94b1-9083817b95bb,unattributed,unattributed,,,,inbox.view,,2018-09-28T19:00:03+09:00,24e2b0a4-2a18-459b-851a-7843cd64fb5d,False,True
foreground,,com.kmong.kmong,3.3.5,SM-N950N,samsung,Android8.0.0,086e85e5-2f7e-4a29-943c-bb9ce8e53697,,,,,,,,2018-09-28T19:00:03+09:00,5afbe492-744f-494b-bd3f-d51f67feb70e,,True
goal,False,com.kmong.iOS,4.0.4,iPhone,Apple,iOS11.3,EAD8961B-4ACE-4260-8A43-7D4D045E466F,unattributed,unattributed,,,,buyer_order_track.view,,2018-09-28T19:00:04+09:00,5b89d9a8-c2a3-4bab-8ea3-d08c2e109f6b,False,True
foreground,,com.kmong.iOS,4.0.4,iPhone,Apple,iOS12.0,144BE0B4-3D61-4A41-A0C3-E484C042E1C2,,,,,,,,2018-09-28T19:00:06+09:00,e6bb485b-b2c4-40da-9fec-e6c1433c5308,,True
