id,count
0,89.184
1,217.108
2,80.736
4,29.48
5,74.026
10,124.916
11,199.0
12,315.526
15,38.16
17,118.81
18,301.712
23,253.354
25,100.938
26,39.398
31,204.616
39,167.774
40,26.904
41,179.106
42,366.718
43,150.042
51,216.388
52,86.346
54,16.406
60,144.716
61,138.37
62,113.72
63,27.812
65,117.304
66,111.973
68,160.622
71,76.382
80,30.842
82,70.814
94,131.832
98,275.642
101,32.742
102,135.54
107,104.622
112,231.844
113,74.962
115,50.794
116,122.088
120,161.312
121,85.358
122,335.144
132,192.8073333333333
143,87.164
147,62.922
150,18.89
151,87.554
152,233.856
153,91.534
155,167.338
156,83.828
159,194.162
161,129.832
163,45.772
177,176.49533333333332
186,14.406
188,19.645666666666667
190,92.212
191,79.176
192,263.302
195,310.526
200,138.84
209,314.156
210,15.572071428571428
211,224.254
214,130.076
215,26.04
218,100.74253333333334
219,33.296
222,122.246
225,15.302738095238096
228,320.1
236,218.746
241,36.006
242,179.341
243,218.344
245,18.71157142857143
247,247.294
251,130.882
252,86.946
253,83.846
254,91.282
258,320.782
260,49.958
261,172.982
265,114.164
266,279.364
267,302.848
269,151.742
270,69.148
275,97.70266666666667
278,35.478
279,84.942
286,97.38
287,29.778
288,213.942
289,135.984
293,17.854
294,154.826
297,45.224
302,120.194
303,69.802
304,75.33
307,99.322
309,17.08157142857143
311,178.478
312,125.904
314,181.914
315,225.218
319,167.8006
322,119.114
323,67.226
325,131.866
327,240.418
330,35.298
332,191.842
333,17.0
338,101.594
341,108.548
345,188.158
348,122.612
349,45.602
350,117.952
352,50.764
355,15.452
356,221.511
358,54.212
363,134.914
369,164.319
371,19.118
372,143.224
375,304.246
380,128.916
388,44.33
391,135.34
392,257.228
393,375.258
394,205.314
396,27.574
401,37.286
407,108.132
409,91.274
410,113.192
416,106.214
418,122.436
420,153.204
421,227.448
422,132.254
424,292.788
428,339.238
429,220.682
431,167.952
435,11.894
439,114.30309090909091
441,12.602
447,95.182
449,151.406
451,148.244
452,16.45
454,211.642
458,216.168
463,123.416
467,14.9785
470,235.16
471,153.264
474,291.63
478,16.61
483,121.84666666666668
484,136.056
485,87.75
486,129.33483333333334
491,97.072
494,103.524
495,238.552
497,205.644
499,163.436
515,116.28
518,207.172
521,172.438
525,150.196
529,239.3
532,152.462
534,111.28
540,111.46
544,298.038
547,165.708
549,44.02
563,34.682
564,143.874
567,122.798
572,111.104
577,132.916
578,263.522
585,347.718
588,148.776
589,122.042
590,107.356
592,16.594738095238096
594,226.864
596,14.819166666666666
598,343.052
599,145.834
605,35.822
606,133.57
607,255.714
608,224.2313843137255
609,65.804
610,288.876
611,183.804
614,155.228
615,224.699
616,241.922
617,126.523
618,239.026
624,118.72066666666667
629,136.748
631,92.428
633,90.228
637,25.024
638,103.57466666666667
643,69.288
644,130.774
645,34.154
646,199.96533333333335
648,179.486
650,38.086
651,205.058
652,268.728
656,108.27
657,18.074
659,87.49
660,208.904
662,100.032
665,379.274
675,327.168
681,160.59
682,208.17
685,19.47
686,210.472
689,25.098
696,137.064
703,147.778
704,96.644
705,126.292
714,233.22878431372547
717,100.378
718,14.411166666666666
720,85.524
721,259.222
723,233.426
726,190.096
728,142.0235
730,206.766
731,27.576
734,344.108
737,74.504
738,17.698
745,170.88
746,27.066
749,230.139
752,26.038
753,172.604
758,244.89311764705883
765,16.64
766,224.776
768,85.81
769,195.92
774,133.59
775,107.3730909090909
781,52.632
784,327.394
794,18.32557142857143
795,279.292
796,84.012
802,161.396
803,224.188
805,33.194
806,291.87
807,101.28866666666667
809,15.801166666666665
810,168.098
812,199.69
814,115.39005714285715
818,246.408
819,135.028
825,70.6
836,111.562
839,122.28533333333333
847,263.458
848,178.148
851,122.242
852,133.346
853,32.626
857,143.172
858,43.126
859,222.202
861,24.088
867,104.5872
870,220.044
871,209.318
872,220.802
874,362.752
881,194.18
886,134.598
890,54.536
895,164.9673333333333
899,89.21
900,275.902
901,255.344
902,237.572
903,41.224
913,259.34
918,205.096
923,127.528
924,36.46
926,26.372
927,18.44
930,217.55
934,31.71
937,122.146
939,143.864
941,87.872
942,378.36
946,279.422
950,96.89466666666667
953,91.625
959,99.258
961,27.104
962,97.34
964,85.91
969,188.466
971,150.426
976,42.38
978,257.14011764705884
980,234.926
981,150.333
990,368.388
993,18.53157142857143
996,19.771571428571427
998,323.098
999,183.4153333333333
1006,122.49
1008,15.1745
1013,29.338
1015,97.9472
1016,120.644
1022,302.74
1026,219.01
1028,238.096
1031,70.002
1034,46.934
1037,195.05
1040,64.522
1042,18.742
1046,17.846
1048,98.89306666666667
1049,111.252
1050,69.524
1051,216.006
1052,236.984
1055,186.22
1060,159.71
1064,27.212
1066,72.796
1071,99.39066666666668
1073,14.152
1089,206.802
1091,98.636
1092,80.058
1093,239.21733333333333
1096,311.07
1097,222.7124
1098,17.819
1099,38.93
1102,180.038
1107,102.268
1109,42.896
1111,135.398
1112,115.878
1114,311.238
1116,291.73
1117,119.426
1118,90.38
1122,144.03
1124,158.05
1127,119.11
1133,223.786
1134,36.34
1135,136.414
1139,300.578
1143,53.714
1150,118.02816666666668
1151,113.108
1153,273.132
1155,27.238
1162,27.384
1163,196.72
1166,20.964
1171,85.332
1172,15.596071428571427
1173,254.202
1174,79.962
1177,121.042
1178,156.272
1184,185.796
1185,112.05
1186,115.93830303030303
1187,164.923
1188,284.582
1191,135.08
1207,124.02260000000001
1213,45.638
1215,129.866
1223,178.05
1227,119.15
1236,56.002
1237,50.216
1238,18.39
1241,28.982
1248,16.512
1250,37.538
1251,167.309
1253,114.97416666666668
1255,98.70266666666667
1257,171.348
1261,116.23666666666666
1262,345.018
1265,131.46
1273,182.838
1277,265.266
1278,116.004
1280,113.512
1284,225.268
1285,335.89
1288,33.04
1295,116.91
1297,360.58
1299,256.628
1304,150.818
1308,41.574
1310,94.74066666666667
1311,118.068
1314,95.05
1315,110.132
1318,31.868
1320,330.272
1321,297.598
1322,241.518
1330,120.80133333333333
1333,169.574
1334,231.18
1341,133.92
1344,143.174
1351,241.002
1354,102.79866666666668
1356,50.384
1363,120.176
1365,206.242
1369,129.936
1373,112.86
1375,113.304
1377,87.44
1379,127.212
1380,280.292
1381,100.17866666666667
1384,178.46
1390,194.888
1393,242.67211764705883
1395,49.926
1399,328.172
1400,96.958
1401,165.042
1404,171.66
1408,13.51
1409,27.746
1413,217.66933333333336
1416,280.202
1418,101.038
1423,100.138
1424,26.692
1425,15.8065
1433,255.314
1434,139.752
1436,333.75
1442,245.72
1444,87.006
1445,115.522
1452,237.522
1455,168.058
1462,70.784
1467,77.704
1472,43.602
1475,187.252
1493,114.572
1501,227.4623333333333
1503,297.678
1504,221.812
1505,14.974738095238095
1511,217.936
1512,48.648
1513,84.896
1514,36.898
1528,251.21
1533,244.95
1534,28.04
1536,153.598
1537,80.024
1539,223.732
1550,217.916
1552,212.47738431372548
1554,201.802
1555,360.948
1556,97.526
1559,34.672
1563,248.834
1566,146.91
1567,150.082
1568,26.97
1571,230.32233333333335
1572,17.236
1574,48.586
1577,17.865571428571428
1583,75.206
1585,32.328
1586,194.256
1587,202.81
1596,150.27
1602,36.872
1604,80.68
1605,33.37
1610,310.462
1611,94.896
1616,32.782
1617,97.8852
1618,15.972071428571427
1622,44.948
1623,33.174
1628,311.502
1631,16.91
1632,184.29
1633,243.736
1634,315.04
1636,224.376
1637,102.4452
1643,124.828
1644,103.30466666666668
1646,93.946
1648,213.644
1651,32.152
1656,18.01
1658,141.018
1659,16.508
1665,185.874
1666,138.998
1670,41.72
1674,161.25533333333334
1679,208.016
1680,223.43
1683,332.798
1686,27.018
1691,98.32866666666668
1693,35.866
1696,40.56
1697,97.81466666666667
1703,98.494
1706,27.122
1709,173.305
1710,87.754
1712,201.77
1713,129.042
1718,345.2
1719,168.072
1722,281.426
1723,135.844
1724,288.586
1728,63.666
1730,30.404
1732,28.060666666666666
1737,38.5
1745,87.682
1747,14.487166666666665
1748,13.184
1755,105.332
1759,16.858
1761,271.992
1764,238.4371176470588
1765,151.828
1766,89.868
1768,102.91
1770,30.2
1771,143.724
1774,99.04764705882353
1785,129.206
1788,187.414
1792,14.679166666666665
1794,230.464
1797,122.03383333333333
1798,14.596
1799,273.916
1802,101.11066666666667
1806,34.146
1808,81.956
1810,255.188
1818,123.378
1819,386.824
1820,286.328
1822,226.366
1826,226.156
1827,193.948
1835,18.526
1841,115.902
1842,153.582
1843,16.864
1846,44.786
1849,105.367
1850,206.262
1851,193.44
1857,51.096
1858,181.7984
1860,95.94866666666667
1861,245.318
1864,115.676
1869,323.24
1871,70.302
1872,30.688
1875,17.265571428571427
1878,234.97
1879,247.718
1885,91.204
1888,104.8768051948052
1889,28.708
1890,95.08719047619049
1896,144.164
1897,172.456
1898,120.454
1900,106.402
1905,40.422
1908,117.03866666666667
1909,99.98866666666667
1913,70.874
1918,108.168
1922,324.5
1923,133.034
1925,265.112
1926,137.074
1927,303.106
1930,201.378
1935,67.24
1939,118.48709090909091
1942,94.97706666666667
1943,293.694
1948,252.216
1949,264.4
1951,108.254
1953,117.566
1959,131.216
1963,17.018
1967,133.84
1973,265.352
1975,26.888
1976,88.834
1990,117.114
1993,114.57
1997,193.468
1999,128.41
2001,302.776
2004,88.376
2010,102.69466666666668
2013,134.01333333333335
2017,305.542
2021,111.136
2023,161.972
2026,135.812
2037,32.698
2039,196.42
2041,17.26607142857143
2046,30.872
2050,17.684
2060,233.99
2067,103.64666666666668
2069,159.252
2072,253.724
2074,141.308
2079,122.756
2083,26.154
2085,201.448
2087,17.264
2093,137.336
2094,32.092
2097,38.34
2103,97.478
2104,51.744
2107,186.892
2108,18.788
2110,94.568
2115,187.724
2117,31.552
2125,316.574
2127,275.884
2133,15.389166666666666
2134,379.73
2135,117.65616666666666
2141,262.824
2143,32.88
2145,84.342
2146,29.224
2147,273.016
2148,59.438
2149,71.09
2165,121.272
2166,166.572
2177,206.852
