id,count
0,94.091576
1,188.40779
2,42.918747
4,43.850048
5,50.611473
10,179.21362
11,246.50272
12,307.63052
15,36.662624
17,112.91665
18,291.36682
23,222.20903
25,128.48434
26,51.221325
31,189.19604
39,182.63904
40,38.594334
41,150.75592
42,343.67798
43,165.53395
51,196.56628
52,90.72929
54,10.431653
60,120.75994
61,105.7803
62,88.988014
63,23.9091
65,142.74776
66,118.351654
68,179.45273
71,63.13524
80,46.574997
82,63.577858
94,108.142685
98,283.0995
101,44.053288
102,122.75152
107,149.09245
112,256.74664
113,60.805527
115,29.275705
116,135.96944
120,176.94861
121,75.376495
122,312.91675
132,197.1834
143,56.29676
147,50.885075
150,40.31299
151,75.76194
152,223.35027
153,89.72231
155,127.118355
156,61.82782
159,151.58333
161,171.34053
163,71.02291
177,177.93939
186,30.252356
188,29.471823
190,88.70563
191,103.68403
192,278.21045
195,274.68146
200,158.78204
209,297.83868
210,31.207268
211,217.35843
214,134.53717
215,48.79157
218,116.78888
219,43.6169
222,165.9792
225,35.003906
228,298.60605
236,227.43857
241,37.421272
242,192.17616
243,216.64282
245,42.24358
247,247.90062
251,96.87748
252,89.85793
253,82.15082
254,99.41118
258,336.99557
260,58.15903
261,153.26689
265,98.61314
266,255.93185
267,276.71494
269,189.27336
270,78.62073
275,119.43993
278,29.710005
279,77.97184
286,94.33183
287,42.044926
288,195.76057
289,162.78577
293,31.089634
294,179.06331
297,30.357906
302,94.20891
303,69.97081
304,10.867336
307,90.36218
309,29.323097
311,203.21951
312,97.09093
314,175.53232
315,219.16518
319,178.08836
322,137.53177
323,65.90691
325,129.06927
327,215.47589
330,38.855885
332,187.65819
333,46.062923
338,114.17163
341,100.63246
345,149.06644
348,104.66272
349,65.92419
350,144.77238
352,53.520947
355,28.933983
356,219.46071
358,40.92359
363,81.21118
369,105.26231
371,49.76084
372,132.10167
375,296.5617
380,109.74259
388,63.815056
391,104.04755
392,220.82144
393,322.80804
394,155.97227
396,25.530504
401,36.906246
407,69.423645
409,108.65678
410,111.87934
416,105.87671
418,144.36299
420,172.74269
421,235.37428
422,103.76699
424,293.23306
428,299.85626
429,226.5461
431,168.66115
435,14.56676
439,146.55208
441,3.9958537
447,67.4709
449,151.58101
451,147.14287
452,2.7141528
454,209.03061
458,217.18103
463,78.33252
467,29.282118
470,198.00784
471,170.13557
474,249.66824
478,40.446617
483,109.20067
484,175.78831
485,89.674126
486,119.10062
491,85.7176
494,117.527435
495,208.9664
497,203.76117
499,149.47491
515,82.18836
518,171.89743
521,187.4474
525,135.38895
529,251.57576
532,112.30706
534,70.94172
540,109.66162
544,285.82794
547,193.71933
549,66.81218
563,42.170387
564,143.09883
567,90.92141
572,108.4443
577,158.21973
578,248.20566
585,282.40677
588,155.94238
589,80.54957
590,111.01567
592,24.73653
594,216.85918
596,39.696342
598,359.432
599,112.155716
605,22.234804
606,112.19035
607,232.8037
608,229.60895
609,66.36603
610,274.0061
611,131.33276
614,183.929
615,206.86095
616,229.26399
617,124.72339
618,247.90227
624,100.10794
629,122.44843
631,102.9714
633,69.145676
637,-2.347837
638,122.35307
643,37.524406
644,152.73346
645,29.755104
646,198.39127
648,173.12549
650,61.64379
651,151.35028
652,215.3415
656,135.69083
657,30.264174
659,76.26785
660,221.00084
662,111.31534
665,352.03244
675,290.8768
681,157.84808
682,165.27428
685,33.347584
686,204.45013
689,25.176216
696,139.30888
703,142.38948
704,88.59411
705,164.08704
714,224.9547
717,92.85552
718,17.277323
720,86.710175
721,266.53467
723,204.03476
726,134.43552
728,85.74889
730,168.98747
731,19.097971
734,352.73672
737,61.09078
738,40.696095
745,177.78757
746,21.116156
749,192.18924
752,36.145634
753,138.71231
758,231.14008
765,36.45985
766,250.09811
768,66.387085
769,177.55867
774,140.36397
775,99.76346
781,46.89088
784,288.6945
794,32.79636
795,230.30177
796,66.9703
802,132.43974
803,170.92175
805,36.214977
806,269.783
807,93.49888
809,31.593046
810,165.71823
812,161.55286
814,103.02619
818,238.99025
819,136.16226
825,59.57276
836,92.30799
839,122.29569
847,279.62665
848,133.59932
851,92.94352
852,147.96791
853,12.9246235
857,163.1831
858,41.61567
859,193.43846
861,26.599785
867,113.27544
870,200.4934
871,189.95636
872,267.88773
874,441.47095
881,177.16109
886,117.11944
890,40.697372
895,167.66228
899,80.27536
900,255.15921
901,241.27455
902,238.98256
903,61.453518
913,242.81374
918,178.05746
923,137.64124
924,0.18124557
926,32.150543
927,37.24362
930,221.0363
934,60.653793
937,118.47706
939,161.38544
941,95.24979
942,343.3836
946,244.24948
950,96.8906
953,99.37401
959,60.473827
961,51.37712
962,82.883606
964,83.95673
969,183.83408
971,122.20613
976,37.569836
978,244.00894
980,191.6659
981,174.26956
990,285.0859
993,23.79658
996,40.42731
998,327.4376
999,207.5338
1006,128.90659
1008,34.487392
1013,42.94792
1015,98.56455
1016,58.00366
1022,241.79488
1026,206.77196
1028,231.78806
1031,18.65044
1034,40.299793
1037,194.6077
1040,60.10873
1042,42.06406
1046,42.604862
1048,87.54917
1049,125.73126
1050,79.59444
1051,199.66818
1052,230.9202
1055,159.09573
1060,130.9454
1064,48.615505
1066,61.936222
1071,62.5268
1073,15.551968
1089,223.67957
1091,111.53873
1092,83.802475
1093,212.51556
1096,247.03038
1097,208.90137
1098,30.43402
1099,57.624416
1102,173.62534
1107,85.02353
1109,29.333368
1111,109.15788
1112,129.46642
1114,380.09573
1116,272.4291
1117,78.99647
1118,65.393196
1122,165.27562
1124,178.28159
1127,92.94093
1133,249.96332
1134,35.459232
1135,143.15753
1139,240.34912
1143,31.731234
1150,105.06362
1151,130.92088
1153,269.7754
1155,49.260197
1162,40.631218
1163,168.57034
1166,17.390867
1171,94.20032
1172,29.216133
1173,272.22675
1174,93.05594
1177,141.74455
1178,155.55269
1184,137.8831
1185,131.0585
1186,70.78675
1187,108.059845
1188,258.98953
1191,175.12013
1207,92.6818
1213,81.30916
1215,91.86765
1223,175.67168
1227,136.72137
1236,42.908382
1237,58.86584
1238,64.36951
1241,28.38273
1248,43.97324
1250,32.72871
1251,122.55501
1253,99.762886
1255,101.29659
1257,192.87802
1261,102.75541
1262,332.1471
1265,150.32812
1273,160.9434
1277,257.6749
1278,67.52651
1280,93.333466
1284,200.5053
1285,289.68613
1288,50.23665
1295,110.48592
1297,384.28262
1299,235.18492
1304,135.52274
1308,34.37098
1310,95.8552
1311,83.65921
1314,101.65222
1315,91.91704
1318,19.89925
1320,332.78638
1321,267.84918
1322,214.79596
1330,125.44332
1333,179.69456
1334,196.23625
1341,167.68219
1344,128.6485
1351,250.90724
1354,64.53564
1356,57.50791
1363,118.64019
1365,166.9512
1369,107.89495
1373,90.91511
1375,115.04094
1377,66.83906
1379,190.3922
1380,269.26724
1381,84.97292
1384,196.99513
1390,193.07224
1393,215.73291
1395,41.29916
1399,336.3825
1400,86.62599
1401,200.1275
1404,163.7665
1408,26.63171
1409,28.717436
1413,215.12552
1416,235.80145
1418,107.34978
1423,76.410706
1424,31.149572
1425,26.027206
1433,302.76636
1434,152.48555
1436,355.01517
1442,239.72964
1444,91.44719
1445,110.149284
1452,194.39053
1455,184.04677
1462,79.42226
1467,54.31314
1472,44.15672
1475,184.78983
1493,112.039986
1501,208.21114
1503,279.98215
1504,214.42711
1505,40.61812
1511,263.59756
1512,53.69486
1513,107.94192
1514,77.98146
1528,269.21765
1533,256.88898
1534,42.56589
1536,150.86389
1537,87.97904
1539,180.28802
1550,194.90395
1552,216.36494
1554,173.414
1555,307.57675
1556,51.09652
1559,29.9724
1563,208.89952
1566,169.44202
1567,141.8989
1568,37.09348
1571,217.8795
1572,36.138355
1574,71.66306
1577,46.39731
1583,41.984142
1585,55.844067
1586,162.93274
1587,198.81737
1596,136.7793
1602,35.04746
1604,65.968254
1605,38.29532
1610,265.10416
1611,118.55031
1616,37.56472
1617,78.41253
1618,30.89276
1622,58.506157
1623,44.98351
1628,299.8087
1631,16.058643
1632,191.25743
1633,242.69817
1634,246.5754
1636,197.94107
1637,106.0083
1643,155.86852
1644,109.96343
1646,110.48658
1648,205.17146
1651,29.591043
1656,32.585144
1658,142.82237
1659,24.438208
1665,146.90227
1666,148.83145
1670,46.58726
1674,184.17598
1679,220.12105
1680,201.06894
1683,349.37024
1686,36.88464
1691,111.14168
1693,49.99453
1696,51.34341
1697,77.56322
1703,71.9471
1706,34.646965
1709,175.5349
1710,79.88744
1712,234.63284
1713,86.56007
1718,343.06543
1719,186.61983
1722,269.03497
1723,144.19524
1724,255.73901
1728,56.315395
1730,46.62226
1732,36.441864
1737,23.371916
1745,72.41788
1747,45.872997
1748,18.617847
1755,114.24363
1759,39.709072
1761,247.456
1764,231.93396
1765,107.694756
1766,81.70171
1768,108.87744
1770,53.972183
1771,143.9975
1774,99.12452
1785,122.946304
1788,185.18677
1792,32.45188
1794,251.81522
1797,107.8177
1798,22.338154
1799,259.63287
1802,108.47415
1806,25.976025
1808,82.20074
1810,247.67473
1818,107.537964
1819,369.48715
1820,280.91135
1822,227.09973
1826,197.95935
1827,254.76695
1835,39.728138
1841,126.02659
1842,132.15729
1843,57.289604
1846,47.516003
1849,118.17846
1850,230.24075
1851,167.32909
1857,63.98092
1858,177.68935
1860,98.05947
1861,255.51479
1864,105.98448
1869,301.30573
1871,84.467445
1872,-6.2445455
1875,32.45972
1878,267.83807
1879,245.73447
1885,92.12932
1888,115.56826
1889,37.18224
1890,98.46652
1896,132.18536
1897,164.64406
1898,127.64443
1900,127.57744
1905,36.72966
1908,91.992004
1909,95.292946
1913,58.8155
1918,92.177246
1922,406.58032
1923,89.13736
1925,203.28073
1926,139.6922
1927,241.98027
1930,175.04295
1935,58.14575
1939,143.79608
1942,80.77416
1943,264.81512
