id,count
0,87.229
1,220.956
2,88.741
4,30.157
5,77.037
10,123.121
11,236.732
12,318.151
15,38.716
17,135.55
18,299.582
23,252.766
25,96.1185
26,39.88
31,197.637
39,168.155
40,27.6
41,189.65279999999998
42,371.427
43,150.758
51,230.539
52,83.015
54,15.712
60,141.347
61,138.363579004329
62,115.388
63,29.147
65,117.188
66,112.912
68,157.203
71,73.935
80,31.619
82,70.955
94,130.70782142857144
98,277.0579
101,32.124
102,132.851
107,153.782
112,232.426
113,72.296
115,51.375
116,122.441
120,165.699
121,104.447
122,333.027
132,213.69789285714288
143,85.632
147,64.304
150,16.034
151,87.662
152,231.108
153,91.45
155,162.981
156,101.883
159,190.067
161,131.703
163,46.566
177,172.193
186,13.249
188,17.989208333333337
190,90.572
191,91.60567142857143
192,267.757
195,313.303
200,148.923
209,314.41957142857143
210,14.972
211,228.238
214,202.776
215,27.444
218,100.40527532467534
219,33.522
222,133.434
225,15.10475
228,317.78
236,220.2
241,37.303
242,174.708
243,217.621
245,16.436541666666663
247,247.28066666666666
251,135.19085454545456
252,87.472
253,83.924
254,99.62978571428572
258,324.308
260,49.791
261,172.32566666666665
265,114.135
266,274.054
267,305.813
269,155.8193333333333
270,68.845
275,99.2239502941503
278,36.515
279,84.236
286,97.243
287,29.597
288,236.727
289,149.353
293,18.136
294,146.604
297,45.068
302,118.896
303,62.458
304,76.106
307,99.85416068376068
309,16.232541666666666
311,172.312
312,126.265
314,179.093
315,224.351
319,161.079
322,118.404
323,68.098
325,126.449
327,235.796
330,37.976
332,189.834
333,18.032
338,101.37816068376068
341,106.818
345,195.589
348,124.09
349,46.551
350,118.762
352,49.968
355,12.839
356,224.6365
358,54.481
363,131.6075
369,159.3095
371,16.0595
372,142.8835
375,296.025
380,128.3008575757576
388,45.097
391,135.01345454545455
392,269.205
393,371.649
394,203.562
396,28.938
401,37.076
407,107.559
409,90.192
410,115.467
416,105.4649
418,122.437
420,150.63375
421,229.434
422,132.05245454545457
424,293.4456777777778
428,343.824
429,216.876
431,206.15395
435,12.4
439,114.79
441,11.341
447,95.315
449,145.007
451,143.533
452,14.988666666666665
454,222.227
458,216.544
463,125.4559909090909
467,14.827272727272728
470,255.481
471,148.646
474,287.249
478,15.12625
483,120.391
484,133.506
485,86.631
486,127.90680952380953
491,97.82555555555557
494,99.68566666666668
495,239.79
497,216.62639285714286
499,162.91475
515,108.99753846153847
518,227.2460848484848
521,177.442
525,150.40475
529,236.51157142857141
532,141.459
534,109.981
540,111.069
544,295.162
547,161.32
549,43.96
563,36.629
564,138.942
567,122.048
572,106.797
577,133.364
578,263.262
585,347.63
588,143.96825
589,123.94109090909092
590,106.9997717948718
592,16.109272727272728
594,256.734
596,14.363147727272729
598,349.868
599,145.72275
605,36.054
606,129.496
607,258.558
608,224.9566857142857
609,65.322
610,286.767
611,178.537
614,155.242
615,236.40686666666667
616,245.816
617,126.39112121212122
618,248.2012777777778
624,117.006
629,136.44990757575755
631,92.36
633,90.853
637,25.528
638,104.71115984848484
643,67.084
644,145.172
645,35.517
646,216.0081761904762
648,192.6298
650,39.173
651,195.504
652,265.423
656,139.102
657,16.127125
659,81.01
660,215.223
662,100.07422735042736
665,372.831
675,326.808
681,164.339
682,208.456
685,18.747
686,216.142
689,26.196
696,140.57006623931625
703,145.075
