id,count
0,91.958
1,210.258
2,81.302
4,30.37
5,72.776
10,125.1
11,192.246
12,326.39
15,39.08
17,117.694
18,303.832
23,249.448
25,98.658
26,38.79
31,204.2695
39,165.014
40,26.902
41,162.764
42,372.58
43,149.976
51,224.242
52,83.556
54,16.498060606060605
60,141.304
61,133.39
62,115.312
63,27.842
65,117.336
66,111.198
68,156.482
71,74.918
80,30.392
82,69.964
94,129.4648
98,275.782
101,32.876
102,134.19033333333334
107,78.966
112,231.258
113,77.802
115,50.626
116,122.38
120,157.134
121,85.366
122,335.024
132,190.01933333333335
143,90.078
147,63.756
150,18.894
151,86.428
152,227.896
153,92.664
155,169.332
156,85.954
159,195.848
161,134.286
163,46.386
177,173.002
186,14.368
188,18.854
190,90.298
191,81.26416450216449
192,268.478
195,311.898
200,141.438
209,313.868
210,16.15533333333333
211,226.502
214,125.946
215,26.47
218,102.20066666666668
219,31.982
222,123.986
225,15.483833333333331
228,318.348
236,224.864
241,36.394
242,173.6935
243,222.772
245,18.97113333333333
247,247.186
251,134.212
252,85.594
253,84.242
254,91.27818181818182
258,324.478
260,49.318
261,171.012
265,114.7
266,277.492
267,301.294
269,157.036
270,68.734
275,99.48066666666668
278,35.58
279,84.156
286,96.716
287,28.92
288,211.7
289,137.97
293,18.218
294,150.38
297,45.094
302,120.128
303,70.032
304,74.478
307,100.40216666666667
309,17.41933333333333
311,171.374
312,92.45
314,178.438
315,232.732
319,167.8705
322,119.094
323,66.686
325,128.344
327,240.712
330,35.664
332,194.808
333,17.546
338,100.64616666666667
341,110.836
345,172.364
348,123.674
349,46.06
350,119.286
352,49.868
355,15.25
356,222.6555
358,54.52
363,131.613
369,161.86146666666667
371,18.954
372,140.95479999999998
375,306.014
380,126.807
388,45.332
391,137.914
392,256.966
393,373.416
394,196.442
396,27.504
401,36.95
407,107.902
409,91.964
410,114.984
416,108.75
418,122.026
420,151.168
421,227.304
422,131.182
424,292.342
428,344.47
429,215.926
431,167.812
435,11.352
439,116.70266666666666
441,12.894
447,93.326
449,148.134
451,142.7852727272727
452,17.061860606060602
454,210.383
458,218.772
463,122.69780606060606
467,14.705833333333333
470,230.59
471,153.168
474,290.904
478,16.833299999999998
483,122.89
484,132.156
485,86.724
486,124.74830606060605
491,98.904
494,102.752
495,237.126
497,208.836
499,157.722
515,113.552
518,204.866
521,171.998
525,149.885
529,229.634
532,147.28
534,110.28
540,112.052
544,298.07
547,164.64
549,44.736
563,35.802
564,141.0232727272727
567,123.07
572,108.492
577,134.346
578,264.718
585,349.2
588,146.178
589,120.994
590,107.93635
592,17.370560606060604
594,214.884
596,14.713227272727272
598,347.48
599,145.96
605,36.078
606,131.1385
607,256.1775
608,222.48698484848487
609,64.396
610,285.563625
611,179.274
614,151.602
615,228.272
616,242.218
617,126.978
618,242.6701111111111
624,118.368
629,136.9144
631,91.768
633,94.26
