id,count
0,88.85
1,215.49
2,77.654
4,29.414
5,73.568
10,125.086
11,198.8973333333333
12,317.594
15,37.036
17,123.824
18,300.454
23,252.182
25,96.6752
26,39.742
31,207.924
39,168.62
40,27.234
41,185.986
42,370.314
43,147.604
51,226.716
52,86.204
54,16.348125
60,139.2965714285714
61,135.81092307692307
62,115.058
63,26.68
65,118.97
66,112.4752
68,159.916
71,76.64
80,30.638
82,70.006
94,128.48244444444444
98,273.104
101,31.882
102,134.1016666666667
107,106.164
112,233.61
113,76.222
115,50.94
116,122.622
120,165.038
121,86.252
122,332.522
132,194.102
143,87.652
147,63.524
150,18.716
151,87.93
152,228.678
153,91.642
155,165.088
156,85.54
159,193.828
161,128.96
163,46.638
177,167.75466666666668
186,14.586
188,19.186
190,91.462
191,81.77071428571429
192,268.498
195,314.724
200,142.87
209,313.754
210,15.514
211,228.548
214,128.18
215,26.764
218,98.9155
219,32.666
222,125.876
225,15.394125
228,320.078
236,219.4
241,36.154
242,178.63
243,222.628
245,18.798
247,247.778
251,133.862
252,85.784
253,84.238
254,90.36319999999999
258,318.466
260,51.004
261,173.65
265,115.17
266,279.41
267,302.022
269,157.386
270,68.18
275,98.591
278,35.734
279,83.472
286,97.72
287,28.672
288,213.94
289,142.282
293,18.278
294,152.634
297,45.54
302,120.664
303,68.742
304,75.108
307,99.158
309,17.218
311,173.836
312,125.58
314,173.446
315,230.576
319,169.378
322,118.056
323,64.802
325,130.322
327,244.582
330,36.19
332,191.65266666666668
333,17.346
338,101.108
341,108.442
345,192.838
348,124.654
349,46.386
350,117.918
352,50.702
355,16.706
356,224.12
358,54.67
363,130.564
369,163.452
371,18.992
372,143.455
375,304.664
380,125.37
388,45.88
391,136.816
392,258.206
393,371.506
394,203.434
396,27.538
401,37.522
407,110.964
409,88.558
410,114.308
416,106.202
418,121.284
420,150.96866666666668
421,225.252
422,129.684
424,291.438
428,342.342
429,211.552
431,164.038
435,11.108
439,114.626
441,11.978
447,96.216
449,145.031
451,136.126
452,16.644125
454,203.828
458,218.182
463,122.37225641025641
467,14.574857142857143
470,239.842
471,153.044
474,287.916
478,16.242
483,121.89763636363635
484,136.018
485,86.096
486,127.05793846153846
491,97.44
494,101.422
495,235.932
497,199.856
499,160.64
515,114.19919999999999
518,204.478
521,176.714
525,147.4382222222222
529,237.666
532,141.8385714285714
534,113.034
540,111.776
544,297.486
547,162.538
549,45.298
563,35.466
564,143.184
567,121.812
572,111.89834285714285
577,133.228
578,261.544
585,349.84
588,141.61314285714286
589,117.556
590,108.09908333333334
592,16.828857142857146
594,231.828
596,14.454125
598,348.806
599,142.592
605,35.856
606,129.526
607,252.74
608,227.2553333333333
609,63.712
610,284.952
611,178.116
614,155.44
615,214.44733333333332
616,244.508
